iter	Logloss	Accuracy
882	0.03669417091	0.9940554822
883	0.03658416209	0.9940554822
884	0.0365636529	0.9940554822
885	0.03651617751	0.9940554822
886	0.03645926002	0.9940554822
887	0.0363759998	0.9940554822
888	0.03631563073	0.9940554822
889	0.03629726982	0.9940554822
890	0.036234839	0.9940554822
891	0.03616785219	0.9942756495
892	0.03612692352	0.9940554822
893	0.0360945969	0.9940554822
894	0.03609160749	0.9940554822
895	0.03607026599	0.9940554822
896	0.03605541193	0.9940554822
897	0.03603301681	0.9940554822
898	0.03596941263	0.9940554822
899	0.03592572928	0.9940554822
900	0.03583905361	0.9940554822
901	0.03574919935	0.9942756495
902	0.03570902847	0.9944958168
903	0.03560868792	0.9942756495
904	0.0355869653	0.9942756495
905	0.03558126632	0.9942756495
906	0.035541838	0.9944958168
907	0.03550572359	0.9944958168
908	0.03550400466	0.9944958168
909	0.03548318555	0.9944958168
910	0.03541093951	0.9944958168
911	0.03536430481	0.9944958168
912	0.03535580472	0.9944958168
913	0.03534339792	0.9944958168
914	0.03529259027	0.9944958168
915	0.03526935047	0.9944958168
916	0.03524171022	0.9944958168
917	0.03518228057	0.9944958168
918	0.03514364648	0.9944958168
919	0.03509277619	0.9944958168
920	0.03503603813	0.9944958168
921	0.03496983616	0.9944958168
922	0.03495166076	0.9944958168
923	0.03486207335	0.9944958168
924	0.03482123701	0.9944958168
925	0.03476917748	0.9944958168
926	0.03475867631	0.9944958168
927	0.03467189433	0.9944958168
928	0.03463054676	0.9944958168
929	0.03462214371	0.9944958168
930	0.03459940908	0.9944958168
931	0.03459310487	0.9944958168
932	0.03456735395	0.9944958168
933	0.03450591488	0.9944958168
934	0.0344064587	0.9944958168
935	0.03437033723	0.9944958168
936	0.03431076471	0.9944958168
937	0.03428797419	0.9944958168
938	0.03420141694	0.9944958168
939	0.03416134866	0.9944958168
940	0.03413355861	0.9944958168
941	0.03406918172	0.9944958168
942	0.03399517389	0.9944958168
943	0.03390926515	0.9944958168
944	0.03386015312	0.9944958168
945	0.03380817507	0.9944958168
946	0.0337478656	0.9944958168
947	0.0337254499	0.9944958168
948	0.03370148495	0.9944958168
949	0.03361030882	0.9944958168
950	0.03355092151	0.9947159841
951	0.03347823069	0.9947159841
952	0.03344243329	0.9947159841
953	0.03341711897	0.9947159841
954	0.03337136115	0.9947159841
955	0.03328021256	0.9947159841
956	0.0332249992	0.9947159841
957	0.03320373036	0.9947159841
958	0.03316325828	0.9947159841
959	0.03311234697	0.9947159841
960	0.03309801507	0.9947159841
961	0.03309564661	0.9947159841
962	0.03306157299	0.9947159841
963	0.03298407292	0.9947159841
964	0.0329816364	0.9947159841
965	0.03296772918	0.9947159841
966	0.03291453214	0.9949361515
967	0.032844714	0.9951563188
968	0.03278407272	0.9951563188
969	0.03274262592	0.9953764861
970	0.03271300996	0.9953764861
971	0.03269232833	0.9953764861
972	0.03267170792	0.9953764861
973	0.0325965983	0.9953764861
974	0.03254178113	0.9953764861
975	0.03253176707	0.9953764861
976	0.03243466344	0.9953764861
977	0.03239658226	0.9953764861
978	0.03236557333	0.9951563188
979	0.03233613028	0.9951563188
980	0.03231707812	0.9951563188
981	0.03228594016	0.9953764861
982	0.03223648066	0.9953764861
983	0.03217815799	0.9951563188
984	0.03214170559	0.9951563188
985	0.03210321576	0.9953764861
986	0.03208823504	0.9953764861
987	0.03208071753	0.9953764861
988	0.03203409184	0.9953764861
989	0.0319913682	0.9953764861
990	0.03195213329	0.9953764861
991	0.03193528419	0.9953764861
992	0.03188409907	0.9953764861
993	0.03188198606	0.9953764861
994	0.03179325198	0.9953764861
995	0.03175233145	0.9953764861
996	0.03172908016	0.9953764861
997	0.03171384142	0.9953764861
998	0.03166589643	0.9953764861
999	0.03164354381	0.9953764861
